rnum,docid,hot,thank,gift,contr,views,yviews,article,patient1,ypatient,period,treat,once
3639,http://yizhenghui.haodf.com/,4.8,180,624,108763,7592807,3149,8,7925,0,12,1,1
3640,http://djzheng01.haodf.com/,4.7,86,659,106275,2120621,1220,81,4819,0,12,1,1
3641,http://minghemd.haodf.com/,4.6,133,961,173231,12362290,3498,102,8828,0,12,1,1
3642,http://tangwenzhong.haodf.com/,4.4,81,185,63495,4968499,2177,1,5192,0,12,1,1
3643,http://yanjunxin.haodf.com/,4.3,122,355,235028,46432690,6393,135,26932,0,12,1,1
3644,http://wangxiaojing0811.haodf.com/,4.1,8,77,111875,2074386,4522,52,9487,0,12,1,1
3645,http://fxphh.haodf.com/,5,182,735,85750,632475,1273,31,4872,15,12,1,1
3646,http://linminggui.haodf.com/,5,218,414,104464,7177823,6817,15,10777,6,12,1,1
3647,http://gs1975.haodf.com/,5,181,753,97520,3162407,1538,21,7961,4,12,1,1
3648,http://chenks.haodf.com/,5,162,780,89780,2319696,689,0,4772,0,12,1,1
3649,http://zjgzch.haodf.com/,4.8,190,1009,207960,13268134,3235,60,12498,2,12,1,1
3650,http://shandongguolei.haodf.com/,4.9,170,444,54690,953547,723,17,3181,1,12,1,1
3651,http://zhuwenhui2008.haodf.com/,4.8,201,457,53175,1566407,829,30,3872,1,12,1,1
3652,http://yunan831.haodf.com/,4.9,300,2546,267532,17436684,5524,93,19250,0,12,1,1
3653,http://DrMengZhaoWei.haodf.com/,5,207,1899,127165,6052426,2662,86,8232,0,12,1,1
3654,http://xinhuayezhiyi.haodf.com/,4.4,54,754,56530,426055,308,11,1182,0,12,1,1
3655,http://xueweicheng.haodf.com/,5,112,558,78715,4397033,1757,15,4122,0,12,1,1
3656,http://fwliuhaibo.haodf.com/,5,895,2495,259790,8734793,11814,8,18879,8,1,1,0
3657,http://cxqxhp.haodf.com/,4.9,88,655,113422,3387625,5094,12,7839,3,1,1,0
3658,http://songyijun.haodf.com/,4.7,67,334,69720,7964760,22863,30,6530,1,1,1,0
3659,http://yaolipingl.haodf.com/,5,325,1354,95390,3336856,6351,9,7457,4,1,1,0
3660,http://chenzhongdr.haodf.com/,4.8,67,843,26495,721406,1297,7,1894,1,1,1,0
3661,http://huangjianlin.haodf.com/,5,253,1364,158950,6624420,20575,212,6210,4,1,1,0
3662,http://shenlingxun.haodf.com/,4.9,212,1499,58540,3202064,4384,13,5600,3,1,1,0
3663,http://linjiangtao.haodf.com/,4.8,93,75,17520,2422820,1929,117,3025,0,1,1,0
3664,http://zhoufude.haodf.com/,5,381,1498,162985,23882905,14628,34,13815,3,1,1,0
3665,http://zhouyandr.haodf.com/,4.9,118,805,59680,1938609,3951,43,5105,0,1,1,0
3666,http://lihuaiping.haodf.com/,4.8,227,1424,253285,10560155,10093,11,13346,4,1,1,0
3667,http://lishijundr.haodf.com/,4.7,140,768,106621,5956113,9004,5,5709,1,1,1,0
3668,http://jishuming.haodf.com/,4.7,109,601,77548,5399743,10960,13,6218,3,1,1,0
3669,http://don2003000.haodf.com/,5,198,1231,203806,14996574,12746,25,12860,2,1,1,0
3670,http://sunbingzhong.haodf.com/,4.6,188,640,63635,4329306,4824,3,3851,5,1,1,0
3671,http://wenliping.haodf.com/,5,275,621,107313,7572313,5264,48,7610,1,1,1,0
3672,http://wangzixipumch.haodf.com/,4.7,81,154,21910,1643764,2239,5,4100,2,1,1,0
3673,http://xuweihuashan.haodf.com/,5,678,907,103710,4363116,11088,8,12302,4,1,1,0
3674,http://wisdomqin.haodf.com/,4.9,437,1739,224357,13836396,27425,24,16622,5,1,1,0
3675,http://jiehu68.haodf.com/,4.9,649,1044,82925,7026448,6015,30,10158,3,1,1,0
3676,http://xubinhuashan.haodf.com/,4.7,300,1274,203290,9092391,18349,47,10462,1,1,1,0
3677,http://guohongchuan.haodf.com/,4.5,326,224,66956,4224580,5491,24,6400,0,1,1,0
3678,http://dianyuanli.haodf.com/,4.9,515,2094,198985,7106870,11180,50,12386,0,1,1,0
3679,http://xiubinyang.haodf.com/,4.9,323,1734,171189,7548972,17547,86,10427,6,1,1,0
3680,http://liuyanguo.haodf.com/,4.6,167,325,37957,2717588,2987,29,3196,1,1,1,0
3681,http://HuangJinfengDoct.haodf.com/,4.5,191,151,72090,3424089,3701,117,3722,0,1,1,0
3682,http://wuxiaoli.haodf.com/,4.4,187,558,95213,15728893,11355,31,11691,4,1,1,0
3683,http://zhixiangcheng.haodf.com/,4.7,277,1785,361715,14661475,14817,1,17836,1,1,1,0
3684,http://wuyijun.haodf.com/,4.9,122,1107,48679,2923132,3886,33,5562,6,1,1,0
3685,http://yexiongjun.haodf.com/,4.7,338,1196,88705,3764847,5878,64,5800,2,1,1,0
3686,http://yaokai2000.haodf.com/,4.6,236,1389,51690,2845576,4197,174,2891,1,1,1,0
3687,http://surgeongaojie.haodf.com/,5,383,1537,118950,3968473,6456,28,7996,0,1,1,0
3688,http://wangdong.haodf.com/,4.8,225,1562,109234,6683399,8650,58,9653,4,1,1,0
3689,http://yuxianjun88.haodf.com/,4.6,249,414,74365,3226588,5819,126,6314,1,1,1,0
3690,http://zheng021.haodf.com/,4.6,167,410,57800,2887322,4460,11,5716,6,1,1,0
3691,http://QiuWeihua.haodf.com/,5,470,1619,127835,6210470,7925,27,10364,1,1,1,0
3692,http://feijian.haodf.com/,4.9,352,3072,191060,9174279,10868,61,11295,7,1,1,0
3693,http://wangqing650323.haodf.com/,5,757,4404,345720,27062306,29861,75,27610,5,1,1,0
3694,http://wanglingwelcome.haodf.com/,4.9,183,831,177023,11201769,3845,68,8233,1,1,1,0
3695,http://drcheying.haodf.com/,4.9,162,1231,302464,20557249,21276,17,19371,1,1,1,0
3696,http://yeshengchina.haodf.com/,4.7,229,1187,98845,3965235,6463,2,6679,4,1,1,0
3697,http://liuhaiyandr.haodf.com/,4.4,83,1402,98467,5884590,33999,122,5281,1,1,1,0
3698,http://doctorpan.haodf.com/,4.9,247,3271,362681,95643926,32189,93,14824,3,1,1,0
3699,http://gusong.haodf.com/,5,236,1922,161003,7449987,48493,2775,12514,2,1,1,0
3700,http://xiangbin428.haodf.com/,5,863,1142,196683,6374017,11261,28,15444,4,1,1,0
3701,http://yuelou.haodf.com/,4.7,199,1281,249495,12465546,12300,43,15424,1,1,1,0
3702,http://fangyousheng.haodf.com/,5,401,2298,355033,14986753,40327,34,20141,1,1,1,0
3703,http://fanfengchuan.haodf.com/,4.9,64,564,82050,2195217,9497,126,5849,1,1,1,0
3704,http://wangfeng0115.haodf.com/,5,477,884,140020,2651629,5826,3,9296,14,1,1,0
3705,http://liwxx.haodf.com/,4.3,60,488,94221,4830978,5158,4,6468,1,1,1,0
3706,http://sunzhengdr.haodf.com/,5,249,1089,161371,8345537,13998,9,13181,1,1,1,0
3707,http://wuqinghaodfcom.haodf.com/,4.9,131,1415,169740,1585617,4610,47,4598,2,1,1,0
3708,http://yaoyuan.haodf.com/,5,313,1696,130232,7153845,7110,23,8265,0,1,1,0
3709,http://guangyanyang.haodf.com/,4.5,229,862,204914,9353352,12267,27,17193,1,1,1,0
3710,http://shixinlanda.haodf.com/,4.9,269,3231,309150,5269922,8176,94,12499,23,1,1,0
3711,http://doctorchenliang.haodf.com/,4.7,129,510,104410,4657690,6289,98,10761,9,1,1,0
3712,http://danghua.haodf.com/,5,225,2817,228620,12535783,13824,332,19481,32,1,1,0
3713,http://liyongyisheng.haodf.com/,4.7,167,1446,76560,2102685,4712,40,7207,26,1,1,0
3714,http://jiangzidong.haodf.com/,4.5,500,420,59887,10890583,4946,39,9016,0,1,1,0
3715,http://gongjuanqin.haodf.com/,5,526,3462,508715,9848304,24840,18,36941,0,1,1,0
3716,http://doctoryxc.haodf.com/,4.6,267,1034,274375,14412517,37958,145,16869,6,1,1,0
3717,http://drxiaoqian.haodf.com/,4.6,250,1689,170916,8911449,80809,24,15790,12,1,1,0
3718,http://zhimiaolin.haodf.com/,4.6,197,1256,151810,3778993,10894,57,6672,0,1,1,0
3719,http://laolimin.haodf.com/,4.4,121,692,105474,3522764,5381,36,7443,2,1,1,0
3720,http://ditanwuyan.haodf.com/,4.3,201,354,51687,50572653,12857,553,5574,0,1,1,0
3721,http://serein.haodf.com/,5,217,557,166140,14399784,13243,30,14666,1,1,1,0
3722,http://minghemd.haodf.com/,4.8,114,751,154981,9627286,10127,89,8419,5,1,1,0
3723,http://yanjunxin.haodf.com/,4.3,111,327,229443,39121776,26155,117,26385,0,1,1,0
3724,http://zjgzch.haodf.com/,4.8,162,931,190340,11051516,9533,59,11644,0,1,1,0
3725,http://DrMengZhaoWei.haodf.com/,4.9,145,1719,101560,3856316,52362,86,6247,7,1,1,0
3726,http://xueweicheng.haodf.com/,5,96,450,63560,3270306,4006,15,3583,0,1,1,0
3727,http://fwliuhaibo.haodf.com/,5,926,2558,268685,9127063,13730,8,19308,6,2,1,0
3728,http://cxqxhp.haodf.com/,4.9,94,667,115522,3550654,6220,13,7941,2,2,1,0
3729,http://songyijun.haodf.com/,4.7,68,343,72990,8407045,19897,30,6669,1,2,1,0
3730,http://yaolipingl.haodf.com/,5,336,1394,99355,3558179,8012,9,7589,4,2,1,0
3731,http://chenzhongdr.haodf.com/,4.8,72,850,27770,775677,1781,7,1962,0,2,1,0
3732,http://huangjianlin.haodf.com/,5,258,1414,162580,6793994,6735,213,6315,0,2,1,0
3733,http://shenlingxun.haodf.com/,4.9,223,1521,59990,3331257,4506,11,5693,4,2,1,0
3734,http://linjiangtao.haodf.com/,4.8,94,77,17770,2489380,2022,117,3061,0,2,1,0
3735,http://zhoufude.haodf.com/,5,392,1537,167870,24459863,13265,37,14133,2,2,1,0
3736,http://zhouyandr.haodf.com/,4.9,121,812,60995,2046242,3157,43,5179,1,2,1,0
3737,http://lihuaiping.haodf.com/,4.8,237,1436,256570,10699467,3924,11,13463,5,2,1,0
3738,http://lishijundr.haodf.com/,4.7,142,778,108296,6095477,3923,5,5782,2,2,1,0
3739,http://jishuming.haodf.com/,4.7,111,608,79403,5534915,3994,13,6277,1,2,1,0
3740,http://don2003000.haodf.com/,5,202,1251,207851,15447850,18121,25,13038,0,2,1,0
3741,http://sunbingzhong.haodf.com/,4.7,195,657,65595,4463502,3821,3,3893,0,2,1,0
3742,http://wenliping.haodf.com/,5,280,634,109028,7766973,5135,48,7702,0,2,1,0
3743,http://wangzixipumch.haodf.com/,4.7,84,161,22535,1751305,2698,5,4191,4,2,1,0
3744,http://xuweihuashan.haodf.com/,5,707,938,107660,4734674,29137,8,12503,1,2,1,0
3745,http://wisdomqin.haodf.com/,4.9,445,1760,228407,14410019,8859,24,16912,3,2,1,0
3746,http://jiehu68.haodf.com/,4.8,656,1066,84465,7254172,6411,30,10277,1,2,1,0
3747,http://xubinhuashan.haodf.com/,4.7,310,1292,205350,9478398,5910,48,10585,4,2,1,0
3748,http://guohongchuan.haodf.com/,4.5,332,233,67866,4354790,4748,24,6489,0,2,1,0
3749,http://dianyuanli.haodf.com/,4.9,531,2168,208285,7500283,11558,50,12663,0,2,1,0
3750,http://xiubinyang.haodf.com/,4.9,334,1764,174299,7994908,12664,86,10619,0,2,1,0
3751,http://liuyanguo.haodf.com/,4.6,173,330,38692,2813698,2803,29,3245,0,2,1,0
3752,http://HuangJinfengDoct.haodf.com/,4.5,196,151,73510,3536703,4668,117,3778,0,2,1,0
3753,http://wuxiaoli.haodf.com/,4.4,190,593,98703,16211469,10690,31,11967,2,2,1,0
3754,http://zhixiangcheng.haodf.com/,4.7,286,1826,367615,15024974,9941,1,18032,0,2,1,0
3755,http://wuyijun.haodf.com/,4.9,126,1122,49619,3137781,4461,33,5673,2,2,1,0
3756,http://yexiongjun.haodf.com/,4.7,343,1233,91480,3983618,7632,64,5905,0,2,1,0
3757,http://yaokai2000.haodf.com/,4.7,246,1442,54115,2984901,4680,174,2981,4,2,1,0
3758,http://surgeongaojie.haodf.com/,5,393,1563,123880,4245253,45561,28,8153,0,2,1,0
3759,http://wangdong.haodf.com/,4.8,232,1648,112139,7054694,34626,60,9835,4,2,1,0
3760,http://yuxianjun88.haodf.com/,4.5,268,432,76745,3425034,5000,126,6508,0,2,1,0
3761,http://zheng021.haodf.com/,4.6,172,433,60000,3052164,4153,11,5874,5,2,1,0
3762,http://QiuWeihua.haodf.com/,4.9,486,1635,131360,6487045,9931,27,10549,0,2,1,0
3763,http://feijian.haodf.com/,4.9,370,3216,202015,9625455,18060,62,11685,4,2,1,0
3764,http://wangqing650323.haodf.com/,5,785,4464,348800,28093310,38212,77,28097,1,2,1,0
3765,http://wanglingwelcome.haodf.com/,4.9,188,841,181498,11333247,2954,68,8374,1,2,1,0
3766,http://drcheying.haodf.com/,5,169,1270,308809,21529265,30734,17,19681,2,2,1,0
3767,http://yeshengchina.haodf.com/,4.7,237,1217,103365,4175688,8441,2,6834,6,2,1,0
3768,http://liuhaiyandr.haodf.com/,4.4,88,1443,103177,6140794,8994,125,5406,3,2,1,0
3769,http://doctorpan.haodf.com/,4.7,255,3315,366896,96853030,44992,93,15058,2,2,1,0
3770,http://gusong.haodf.com/,5,249,1968,167898,7765390,12877,2793,13001,0,2,1,0
3771,http://xiangbin428.haodf.com/,5,902,1180,202738,6924828,10952,28,15864,7,2,1,0
3772,http://yuelou.haodf.com/,4.6,202,1288,251335,12901670,10587,43,15533,0,2,1,0
3773,http://fangyousheng.haodf.com/,5,409,2328,359583,15447294,18862,34,20295,0,2,1,0
3774,http://fanfengchuan.haodf.com/,4.9,69,581,84965,2330520,5563,128,5961,2,2,1,0
3775,http://wangfeng0115.haodf.com/,5,492,904,145265,2866788,3813,3,9635,7,2,1,0
3776,http://liwxx.haodf.com/,4.3,62,500,96501,5016977,3821,4,6551,0,2,1,0
3777,http://sunzhengdr.haodf.com/,5,249,1128,168186,8850278,10556,9,13375,0,2,1,0
3778,http://wuqinghaodfcom.haodf.com/,4.9,139,1457,177880,1784096,5153,47,4736,0,2,1,0
3779,http://yaoyuan.haodf.com/,5,318,1780,135272,7477336,17535,23,8376,0,2,1,0
3780,http://guangyanyang.haodf.com/,4.5,234,877,208404,9720412,16268,27,17596,4,2,1,0
3781,http://shixinlanda.haodf.com/,4.9,277,3322,324885,5511259,8146,100,12816,6,2,1,0
3782,http://doctorchenliang.haodf.com/,4.7,136,534,111405,4918959,10084,103,11129,11,2,1,0
3783,http://danghua.haodf.com/,5,245,2865,235195,13015605,17549,332,20024,0,2,1,0
3784,http://liyongyisheng.haodf.com/,4.9,175,1508,80320,2249262,5144,40,7539,14,2,1,0
3785,http://jiangzidong.haodf.com/,4.5,508,428,60252,11075897,5194,39,9086,0,2,1,0
3786,http://gongjuanqin.haodf.com/,5,537,3490,522630,10565947,32829,18,37358,0,2,1,0
3787,http://doctoryxc.haodf.com/,4.6,293,1069,290110,15072714,22427,147,17193,7,2,1,0
3788,http://drxiaoqian.haodf.com/,4.6,264,1746,175256,9431407,20371,24,16120,5,2,1,0
3789,http://zhimiaolin.haodf.com/,4.6,205,1317,166775,4187118,38735,57,6896,0,2,1,0
3790,http://laolimin.haodf.com/,4.4,127,711,109784,3699468,5020,36,7612,2,2,1,0
3791,http://ditanwuyan.haodf.com/,4.3,204,373,54292,50957735,12848,553,5702,0,2,1,0
3792,http://serein.haodf.com/,5,225,578,167845,14700383,8822,31,14871,8,2,1,0
3793,http://minghemd.haodf.com/,4.8,118,764,156446,9889940,7041,89,8501,0,2,1,0
3794,http://yanjunxin.haodf.com/,4.3,111,327,229788,39929761,24816,122,26438,0,2,1,0
3795,http://zjgzch.haodf.com/,4.8,168,942,191660,11398084,7607,59,11728,0,2,1,0
3796,http://DrMengZhaoWei.haodf.com/,4.9,152,1759,104245,4046879,8933,86,6432,0,2,1,0
3797,http://xueweicheng.haodf.com/,5,96,453,64300,3418900,2466,15,3616,0,2,1,0
3798,http://fwliuhaibo.haodf.com/,5,951,2636,278550,10201664,7007,8,19704,0,3,1,0
3799,http://cxqxhp.haodf.com/,4.8,95,675,117487,3733774,2310,14,8040,0,3,1,0
3800,http://songyijun.haodf.com/,4.6,70,348,75510,8819874,5639,29,6764,0,3,1,0
3801,http://yaolipingl.haodf.com/,5,350,1426,102880,3722157,3128,9,7745,0,3,1,0
3802,http://chenzhongdr.haodf.com/,4.8,76,858,29130,827660,876,7,2016,3,3,1,0
3803,http://huangjianlin.haodf.com/,4.9,268,1468,166575,6986792,3890,213,6415,9,3,1,0
3804,http://shenlingxun.haodf.com/,4.8,233,1551,61680,3457196,2884,11,5788,4,3,1,0
3805,http://linjiangtao.haodf.com/,4.8,95,77,18105,2556342,1606,117,3100,0,3,1,0
3806,http://zhoufude.haodf.com/,5,401,1585,172705,24854567,11135,38,14336,1,3,1,0
3807,http://zhouyandr.haodf.com/,4.8,124,830,62715,2156898,2104,43,5252,0,3,1,0
3808,http://lihuaiping.haodf.com/,4.8,239,1459,259525,10893730,2896,11,13604,2,3,1,0
3809,http://lishijundr.haodf.com/,4.7,143,789,110121,6239526,2886,5,5846,1,3,1,0
3810,http://jishuming.haodf.com/,4.7,112,613,80773,5679196,3316,13,6351,0,3,1,0
3811,http://don2003000.haodf.com/,5,209,1278,211276,15880070,8555,25,13183,1,3,1,0
3812,http://sunbingzhong.haodf.com/,4.7,202,680,67240,4605323,2995,3,3904,1,3,1,0
3813,http://wenliping.haodf.com/,5,286,658,110923,7894422,2817,48,7809,1,3,1,0
3814,http://wangzixipumch.haodf.com/,4.7,87,161,23095,1804026,995,5,4292,5,3,1,0
3815,http://xuweihuashan.haodf.com/,5,736,960,111720,5442848,3621,8,12691,0,3,1,0
3816,http://wisdomqin.haodf.com/,4.9,457,1786,231722,14813844,5450,24,17118,1,3,1,0
3817,http://jiehu68.haodf.com/,4.8,672,1081,85750,7494322,2852,30,10370,1,3,1,0
3818,http://xubinhuashan.haodf.com/,4.7,311,1308,206860,9761107,3597,48,10679,0,3,1,0
3819,http://guohongchuan.haodf.com/,4.5,342,242,68961,4499697,4800,24,6562,0,3,1,0
3820,http://dianyuanli.haodf.com/,4.9,539,2209,216315,7789677,3962,50,12873,0,3,1,0
3821,http://xiubinyang.haodf.com/,4.9,340,1781,177779,8207726,4383,86,10764,1,3,1,0
3822,http://liuyanguo.haodf.com/,4.6,178,335,39327,2932346,1744,29,3284,0,3,1,0
3823,http://HuangJinfengDoct.haodf.com/,4.5,198,151,74285,3648254,1728,117,3798,0,3,1,0
3824,http://wuxiaoli.haodf.com/,4.5,197,614,101078,16496984,4607,31,12160,0,3,1,0
3825,http://zhixiangcheng.haodf.com/,4.7,296,1878,374865,15390528,6023,1,18344,4,3,1,0
3826,http://wuyijun.haodf.com/,4.8,135,1132,50649,3245208,1940,33,5789,0,3,1,0
3827,http://yexiongjun.haodf.com/,4.7,350,1275,95180,4128976,3380,64,6005,0,3,1,0
3828,http://yaokai2000.haodf.com/,4.7,256,1487,56690,3104093,3159,174,3060,0,3,1,0
3829,http://surgeongaojie.haodf.com/,5,413,1600,128280,4495885,3276,28,8314,1,3,1,0
3830,http://wangdong.haodf.com/,4.8,238,1687,116044,7446821,5400,60,10076,11,3,1,0
3831,http://yuxianjun88.haodf.com/,4.5,277,452,78505,3596465,2747,126,6646,0,3,1,0
3832,http://zheng021.haodf.com/,4.6,184,441,61820,3203784,3794,11,6024,1,3,1,0
3833,http://QiuWeihua.haodf.com/,4.9,501,1655,134180,6808992,5791,27,10725,0,3,1,0
3834,http://feijian.haodf.com/,4.9,388,3331,212450,10075076,11387,62,12040,8,3,1,0
3835,http://wangqing650323.haodf.com/,5,811,4592,356530,29580336,22355,78,28712,14,3,1,0
3836,http://wanglingwelcome.haodf.com/,4.9,192,850,186928,11406904,1652,68,8512,0,3,1,0
3837,http://drcheying.haodf.com/,5,176,1304,316179,22259404,14393,17,19991,6,3,1,0
3838,http://yeshengchina.haodf.com/,4.7,244,1237,107570,4955395,5983,2,6991,1,3,1,0
3839,http://liuhaiyandr.haodf.com/,4.4,91,1475,110392,6435029,9706,126,5545,2,3,1,0
3840,http://doctorpan.haodf.com/,4.5,260,3365,371276,97995889,30059,93,15221,1,3,1,0
3841,http://gusong.haodf.com/,5,269,2017,174978,8450038,7125,2887,13494,15,3,1,0
3842,http://xiangbin428.haodf.com/,5,936,1216,209028,7229585,0,28,16196,16,3,1,0
3843,http://yuelou.haodf.com/,4.6,203,1311,253720,13216582,5176,43,15629,0,3,1,0
3844,http://fangyousheng.haodf.com/,5,420,2367,364588,16016791,9055,34,20449,10,3,1,0
3845,http://fanfengchuan.haodf.com/,4.9,73,608,88075,2474806,3104,129,6065,2,3,1,0
3846,http://wangfeng0115.haodf.com/,5,501,923,152170,3060253,3001,3,10186,10,3,1,0
3847,http://liwxx.haodf.com/,4.3,63,513,98336,5185781,2441,4,6618,0,3,1,0
3848,http://sunzhengdr.haodf.com/,5,255,1167,174306,9252982,6041,9,13514,1,3,1,0
3849,http://wuqinghaodfcom.haodf.com/,4.9,142,1511,187450,1994694,3364,47,4957,4,3,1,0
3850,http://yaoyuan.haodf.com/,5,319,1822,141462,7653825,5083,23,8496,1,3,1,0
3851,http://guangyanyang.haodf.com/,4.5,240,884,211544,10148030,4762,26,17838,0,3,1,0
3852,http://shixinlanda.haodf.com/,4.9,290,3432,338945,5780843,3817,100,13050,9,3,1,0
3853,http://doctorchenliang.haodf.com/,4.8,140,554,120165,5135012,3350,104,11513,8,3,1,0
3854,http://danghua.haodf.com/,5,261,2919,241405,14538394,7301,331,20463,10,3,1,0
3855,http://liyongyisheng.haodf.com/,4.9,184,1529,83720,2497298,2345,41,7795,1,3,1,0
3856,http://jiangzidong.haodf.com/,4.5,512,439,60742,11225992,3225,39,9168,0,3,1,0
3857,http://gongjuanqin.haodf.com/,5,543,3522,536040,12485059,8180,18,37703,1,3,1,0
3858,http://doctoryxc.haodf.com/,4.6,304,1087,301765,15697193,10291,149,17453,2,3,1,0
3859,http://drxiaoqian.haodf.com/,4.6,278,1771,180541,9984290,7495,24,16450,11,3,1,0
3860,http://zhimiaolin.haodf.com/,4.6,213,1373,178770,4463997,5277,58,7069,0,3,1,0
3861,http://laolimin.haodf.com/,4.4,131,721,112639,3854525,2915,36,7750,4,3,1,0
3862,http://ditanwuyan.haodf.com/,4.3,207,384,56042,51279685,6983,555,5790,0,3,1,0
3863,http://serein.haodf.com/,5,233,595,169595,15084544,5050,31,15056,7,3,1,0
3864,http://minghemd.haodf.com/,4.8,122,785,158646,10100939,3748,95,8557,0,3,1,0
3865,http://yanjunxin.haodf.com/,4.3,112,328,230123,40529957,17468,126,26478,0,3,1,0
3866,http://zjgzch.haodf.com/,4.8,171,948,192730,11605633,3271,59,11774,0,3,1,0
3867,http://DrMengZhaoWei.haodf.com/,5,160,1787,107275,4385362,6645,86,6602,7,3,1,0
3868,http://xueweicheng.haodf.com/,5,100,468,65375,3532167,2096,15,3656,1,3,1,0
3869,http://fwliuhaibo.haodf.com/,5,979,2860,291925,10511845,9901,8,20104,9,4,1,0
3870,http://cxqxhp.haodf.com/,4.8,95,684,119307,3857983,4321,15,8149,0,4,1,0
3871,http://songyijun.haodf.com/,4.6,71,374,77540,9384557,10402,27,6882,1,4,1,0
3872,http://yaolipingl.haodf.com/,5,362,1467,105255,3857816,8360,9,7855,4,4,1,0
3873,http://chenzhongdr.haodf.com/,4.8,76,881,31010,870150,1449,8,2074,1,4,1,0
3874,http://huangjianlin.haodf.com/,4.9,274,1527,170230,7150915,4793,214,6504,7,4,1,0
3875,http://shenlingxun.haodf.com/,4.8,245,1578,62815,3596196,5452,11,5862,0,4,1,0
3876,http://linjiangtao.haodf.com/,4.8,96,77,18345,2606223,2511,117,3135,0,4,1,0
3877,http://zhoufude.haodf.com/,5,409,1648,176920,25173529,12148,38,14501,1,4,1,0
3878,http://zhouyandr.haodf.com/,4.8,125,843,63895,2243242,5648,43,5293,3,4,1,0
3879,http://lihuaiping.haodf.com/,4.8,245,1476,262880,11035819,5113,12,13715,4,4,1,0
3880,http://lishijundr.haodf.com/,4.7,147,809,112186,6340473,4613,5,5919,2,4,1,0
3881,http://jishuming.haodf.com/,4.7,115,623,82058,5783010,4733,13,6405,1,4,1,0
3882,http://don2003000.haodf.com/,5,213,1310,214336,16177155,13857,26,13306,0,4,1,0
3883,http://sunbingzhong.haodf.com/,4.7,204,716,68420,4703569,4640,3,3916,0,4,1,0
3884,http://wenliping.haodf.com/,5,287,683,113303,8019387,3306,48,7884,1,4,1,0
3885,http://wangzixipumch.haodf.com/,4.7,91,164,24020,1861057,1725,5,4371,1,4,1,0
3886,http://xuweihuashan.haodf.com/,5,770,990,115760,5667401,6524,8,12918,3,4,1,0
3887,http://wisdomqin.haodf.com/,4.9,465,1829,235457,15116534,9628,24,17369,7,4,1,0
3888,http://jiehu68.haodf.com/,4.8,688,1113,87655,7660313,4715,31,10478,3,4,1,0
3889,http://xubinhuashan.haodf.com/,4.7,321,1339,208845,9947096,5313,48,10799,8,4,1,0
3890,http://guohongchuan.haodf.com/,4.5,358,248,69736,4585854,3462,24,6624,0,4,1,0
3891,http://dianyuanli.haodf.com/,4.9,553,2279,223545,8083739,6062,52,13070,1,4,1,0
3892,http://xiubinyang.haodf.com/,4.9,347,1800,181364,8415824,5749,86,10936,3,4,1,0
3893,http://liuyanguo.haodf.com/,4.6,186,342,40002,3004775,2058,30,3334,0,4,1,0
3894,http://HuangJinfengDoct.haodf.com/,4.5,205,151,75880,3737782,2729,117,3847,0,4,1,0
3895,http://wuxiaoli.haodf.com/,4.5,203,634,103298,16732699,5057,31,12329,2,4,1,0
3896,http://zhixiangcheng.haodf.com/,4.7,306,1920,380630,15708757,7903,1,18528,2,4,1,0
3897,http://wuyijun.haodf.com/,4.9,137,1147,51799,3377519,2865,33,5891,1,4,1,0
3898,http://yexiongjun.haodf.com/,4.7,365,1372,98370,4253086,4032,64,6081,0,4,1,0
